Ride_ID,timestamp,TEMPERATURE_SENSOR_Temperature
OpenWearable_Recording_2026-03-26T110257.381741,1073595458,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1073755462,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1073915771,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1074075714,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1074235473,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1074395477,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1074555603,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1074715484,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1074875457,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1075035552,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1075196868,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1075355987,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1075515502,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1075675537,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1075835540,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1075995605,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1076155517,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1076315551,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1076475555,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1076635559,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1076795898,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1076955566,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1077115600,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1077275665,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1077436035,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1077596008,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1077756256,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1077916381,24.12360000610352
OpenWearable_Recording_2026-03-26T110257.381741,1078075836,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1078235595,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1078395568,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1078555603,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1078715606,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1078875671,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1079035552,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1079195587,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1079355590,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1079515594,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1079675598,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1079835601,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1079995605,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1080155609,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1080315734,24.128047943115234
OpenWearable_Recording_2026-03-26T110257.381741,1080475616,24.13694190979004
OpenWearable_Recording_2026-03-26T110257.381741,1080635620,24.11915397644043
OpenWearable_Recording_2026-03-26T110257.381741,1080795623,24.14138984680176
